episode,reward,score,steps,epsilon,loss,avg_reward_100
7850,145.69999999999985,15,132,0.01,45.875131180792145,90.00499999999994
7851,-9.6,0,15,0.01,35.40885543823242,89.91299999999995
7852,0.3000000000000007,1,10,0.01,43.09825215339661,89.81099999999996
7853,62.60000000000005,7,79,0.01,47.541642611539814,87.92699999999995
7854,142.49999999999974,15,197,0.01,47.18229814471327,86.95699999999997
7855,0.20000000000000107,1,11,0.01,41.20596634257924,88.27499999999996
7856,135.29999999999978,14,126,0.01,56.76869419264415,88.05499999999996
7857,158.39999999999972,16,173,0.01,46.12731222472439,88.60999999999996
7858,59.30000000000001,7,72,0.01,52.31034862995148,89.56799999999996
7859,138.49999999999977,14,146,0.01,50.744325082596035,88.50999999999995
7860,106.09999999999991,11,136,0.01,53.30636032889871,88.73899999999995
7861,40.00000000000003,5,47,0.01,41.94005936764656,88.97999999999995
7862,0.6999999999999993,1,10,0.01,42.13036613464355,88.95799999999994
7863,83.1999999999999,9,95,0.01,58.054129595505565,87.90599999999995
7864,0.3000000000000007,1,10,0.01,69.01119093894958,87.15399999999998
7865,144.89999999999986,14,200,0.01,50.940011241436004,86.01599999999995
7866,-53.999999999999986,2,105,0.01,54.0106441338857,87.25699999999995
7867,104.69999999999989,11,123,0.01,46.546206544085244,85.98099999999995
7868,104.39999999999992,11,101,0.01,50.35571766371774,86.20199999999996
7869,41.40000000000001,5,32,0.01,36.4884997010231,87.56099999999996
7870,125.7999999999999,13,169,0.01,45.17439643024693,87.14599999999994
7871,0.3000000000000007,1,8,0.01,52.70598769187927,87.54699999999994
7872,209.39999999999972,20,200,0.01,48.980879473686215,86.52399999999993
7873,105.3999999999999,11,114,0.01,47.09927110504686,86.72499999999991
7874,10.400000000000002,2,11,0.01,72.23389072851701,86.40399999999993
7875,189.69999999999965,19,158,0.01,57.613201678553715,84.30699999999993
7876,126.69999999999985,13,158,0.01,52.5372486808632,85.15699999999994
7877,210.89999999999964,20,200,0.01,59.843828561306,85.70399999999994
7878,123.49999999999994,13,113,0.01,43.856452494595956,85.14199999999994
7879,19.89999999999999,3,17,0.01,44.41755345288445,84.69099999999993
7880,148.89999999999978,14,200,0.01,59.2186705994606,83.40999999999993
7881,41.40000000000002,5,61,0.01,49.528615068216794,84.89599999999993
7882,157.6999999999998,16,158,0.01,54.156241933001745,84.35599999999991
7883,11.5,2,24,0.01,52.782451470692955,85.50699999999992
7884,188.49999999999963,19,184,0.01,51.97100183238154,85.4149999999999
7885,21.1,3,30,0.01,61.817486953735354,87.20399999999991
7886,107.09999999999991,11,125,0.01,50.13071249389648,85.96899999999992
7887,62.200000000000045,7,75,0.01,52.12635945638021,86.61799999999992
7888,216.59999999999985,22,173,0.01,48.75887845155132,85.96799999999993
7889,156.5999999999998,16,135,0.01,59.83512841683847,86.12099999999995
7890,0.3000000000000007,1,21,0.01,55.10250799996512,85.47799999999992
7891,178.39999999999978,18,151,0.01,44.45570025538767,83.7949999999999
7892,113.7999999999999,12,149,0.01,55.39277141046204,83.39899999999989
7893,83.3,9,93,0.01,54.99300065091861,84.60199999999988
7894,0.40000000000000036,1,9,0.01,14.768100420633951,85.22799999999988
7895,258.5999999999997,26,200,0.01,53.604744265079496,84.70299999999989
7896,61.500000000000014,7,61,0.01,48.824684307223464,86.55899999999988
7897,0.6999999999999993,1,10,0.01,61.74998960494995,85.5819999999999
7898,179.19999999999973,17,200,0.01,50.86454914569855,83.69199999999992
7899,0.09999999999999964,1,6,0.01,66.41753244400024,83.21199999999988
7900,21.70000000000001,3,34,0.01,67.62343406677246,82.26099999999988
7901,187.69999999999976,19,196,0.01,59.0627672574958,82.0489999999999
7902,179.79999999999973,17,200,0.01,52.74168999910355,82.64299999999986
7903,83.29999999999994,9,78,0.01,50.56853778545673,84.34499999999987
7904,20.699999999999996,3,32,0.01,57.92447167634964,84.33299999999987
7905,73.09999999999997,8,100,0.01,59.85660584926605,84.53499999999987
7906,0.5,1,10,0.01,39.81611413955689,83.69199999999988
7907,42.20000000000002,5,43,0.01,62.43921346442644,83.49499999999989
7908,186.69999999999973,18,200,0.01,55.76179829835892,83.70599999999989
7909,21.1,3,30,0.01,50.99943199157715,84.00099999999989
7910,51.20000000000001,6,51,0.01,55.883202571494905,83.5909999999999
7911,0.6999999999999993,1,10,0.01,54.804564762115476,82.85999999999991
7912,0.5,1,10,0.01,82.66206378936768,81.4659999999999
7913,62.60000000000005,7,57,0.01,75.47434706436961,81.2669999999999
7914,0.6999999999999993,1,10,0.01,42.026728820800784,81.1589999999999
7915,103.6,11,145,0.01,56.59838033544606,80.55199999999991
7916,125.39999999999986,13,161,0.01,67.8719312270976,79.70999999999992
7917,0.6999999999999993,1,10,0.01,87.01980609893799,80.53099999999992
7918,0.09999999999999964,1,8,0.01,63.44880259037018,80.53299999999992
7919,147.09999999999982,15,146,0.01,58.36385887942902,79.58599999999991
7920,62.70000000000003,7,68,0.01,52.7357707304113,79.37999999999992
7921,20.800000000000004,3,21,0.01,89.9405798684983,79.18899999999992
7922,113.19999999999992,12,97,0.01,58.899840404077906,79.18299999999994
7923,74.79999999999995,8,93,0.01,58.13463083390267,79.66399999999993
7924,221.19999999999962,21,200,0.01,64.00203789710999,80.46999999999994
7925,136.99999999999974,14,193,0.01,56.571819517896586,80.88499999999993
7926,82.19999999999996,9,79,0.01,52.71638410906248,81.61899999999993
7927,80.99999999999996,9,99,0.01,67.68317935442684,82.03599999999993
7928,41.40000000000001,5,30,0.01,46.56106088956197,82.44299999999993
7929,52.00000000000003,6,43,0.01,63.76841341063034,82.8489999999999
7930,-56.00000000000005,3,135,0.01,56.688488790724016,81.81699999999992
7931,189.1999999999997,18,200,0.01,57.07081613779068,81.25399999999993
7932,177.79999999999978,17,200,0.01,51.060378637313846,82.94399999999992
7933,1.599999999999996,1,19,0.01,51.13235664367676,84.61399999999992
7934,137.89999999999978,14,146,0.01,53.150128580119514,82.87099999999992
7935,40.90000000000003,5,68,0.01,47.3676905000911,84.03499999999993
7936,20.200000000000003,3,35,0.01,82.89103070667812,84.42599999999992
7937,20.700000000000003,3,60,0.01,58.88293480873108,82.75399999999995
7938,103.99999999999983,11,107,0.01,54.76709925125692,81.19299999999991
7939,0.6999999999999993,1,10,0.01,49.83355312347412,82.2319999999999
7940,73.50000000000003,8,89,0.01,46.24279148659009,81.30299999999993
7941,82.6,9,84,0.01,64.39764274301983,80.77999999999992
7942,0.5,1,9,0.01,100.77415699428983,80.84099999999994
7943,145.19999999999976,15,133,0.01,72.04253370600536,80.21999999999993
7944,21.60000000000001,3,25,0.01,51.37419298171997,80.82499999999993
7945,21.600000000000016,3,35,0.01,46.38414366585868,80.52999999999993
7946,105.49999999999994,11,114,0.01,61.34912420155709,80.63599999999994
7947,84.79999999999994,9,109,0.01,45.20459709692439,81.30599999999994
7948,44.10000000000004,5,60,0.01,53.71048805713654,81.42399999999994
7949,155.59999999999985,15,200,0.01,62.23328578233719,79.48599999999995
7950,114.19999999999996,12,104,0.01,61.30331118748738,80.82499999999993
7951,0.40000000000000036,1,8,0.01,82.79178547859192,80.50999999999995
7952,124.79999999999984,13,147,0.01,61.38652248123065,80.60999999999993
7953,83.89999999999993,9,98,0.01,59.62357458776357,81.85499999999993
7954,104.00000000000001,11,123,0.01,61.34334253683323,82.06799999999994
7955,42.900000000000034,5,52,0.01,47.44563485108889,81.68299999999994
7956,208.39999999999964,21,173,0.01,65.49394007225257,82.10999999999994
7957,146.49999999999983,14,200,0.01,58.72453711509704,82.84099999999991
7958,0.6999999999999993,1,10,0.01,32.02371416091919,82.72199999999992
7959,42.20000000000002,5,39,0.01,61.811107011941765,82.13599999999992
7960,63.30000000000004,7,82,0.01,62.997723858530925,81.17299999999993
7961,84.89999999999993,9,168,0.01,48.083466924372175,80.74499999999992
7962,124.69999999999985,13,120,0.01,60.99386743307114,81.19399999999992
7963,30.700000000000003,4,26,0.01,37.51911097306471,82.43399999999993
7964,167.39999999999978,16,200,0.01,57.384976415634156,81.90899999999992
7965,156.8999999999998,15,200,0.01,55.786554882526396,83.57999999999991
7966,225.99999999999974,22,200,0.01,60.217726926803586,83.6999999999999
7967,112.99999999999991,12,152,0.01,59.365929518875326,86.49999999999991
7968,154.5999999999999,15,200,0.01,53.02276962518692,86.58299999999991
7969,155.49999999999991,15,200,0.01,58.1482732629776,87.08499999999991
7970,158.19999999999973,16,170,0.01,53.70117041924421,88.2259999999999
7971,116.29999999999988,12,127,0.01,58.192871946049486,88.5499999999999
7972,41.20000000000001,5,45,0.01,52.622895664638946,89.70999999999987
7973,62.50000000000006,7,79,0.01,54.32021650483337,88.02799999999988
7974,164.59999999999982,16,200,0.01,60.541559360027314,87.59899999999989
7975,0.1999999999999993,1,7,0.01,26.14803068978446,89.14099999999989
7976,1.6999999999999957,1,24,0.01,42.05031597614288,87.24599999999991
7977,41.700000000000024,5,64,0.01,63.38607633113861,85.99599999999991
7978,42.30000000000004,5,94,0.01,67.42927056170524,84.30399999999995
7979,41.70000000000001,5,52,0.01,62.38639966341165,83.49199999999992
7980,43.20000000000003,5,73,0.01,58.17304209487079,83.70999999999992
7981,21.40000000000002,3,23,0.01,69.21662177210268,82.65299999999992
7982,50.60000000000002,6,69,0.01,79.07896712206411,82.4529999999999
7983,21.5,3,48,0.01,63.672996481259666,81.38199999999989
7984,62.400000000000034,7,77,0.01,64.37897004090347,81.4819999999999
7985,19.89999999999999,3,33,0.01,43.081395438223176,80.22099999999989
7986,40.0,5,32,0.01,66.58246141672134,80.20899999999989
7987,42.300000000000026,5,34,0.01,35.88400448069853,79.5379999999999
7988,53.60000000000004,6,69,0.01,59.17210902338443,79.33899999999991
7989,59.20000000000003,7,81,0.01,78.01396727267607,77.70899999999992
7990,144.8999999999999,15,167,0.01,56.61827474011633,76.73499999999991
7991,20.600000000000016,3,41,0.01,52.11964959051551,78.1809999999999
7992,126.39999999999989,13,185,0.01,58.72051315951992,76.6029999999999
7993,177.2999999999998,17,200,0.01,62.26618549823761,76.72899999999989
7994,-0.29999999999999716,1,16,0.01,68.81483763456345,77.6689999999999
7995,136.1999999999999,13,200,0.01,67.2754893398285,77.66199999999989
7996,187.29999999999978,18,200,0.01,70.61386973381042,76.43799999999992
7997,0.5,1,24,0.01,61.23993066946665,77.69599999999991
7998,21.0,3,31,0.01,59.12719649653281,77.6939999999999
7999,164.89999999999978,16,200,0.01,68.2526671075821,76.11199999999991
8000,104.79999999999993,11,115,0.01,63.878085393491,77.7599999999999
8001,166.99999999999983,16,200,0.01,60.41047502756119,78.59099999999991
8002,0.5,1,8,0.01,60.65225005149841,78.38399999999992
8003,124.79999999999995,13,115,0.01,60.04636688232422,76.59099999999992
8004,105.19999999999992,11,150,0.01,63.43264975865682,77.00599999999991
8005,112.99999999999993,11,200,0.01,64.59149302005768,77.85099999999993
8006,136.69999999999987,13,200,0.01,51.99440448641777,78.24999999999991
8007,20.4,3,19,0.01,75.94858535967376,79.61199999999991
8008,72.9,8,66,0.01,64.02734411124027,79.39399999999992
8009,82.6,9,135,0.01,56.93047649948685,78.25599999999993
8010,41.80000000000002,5,66,0.01,59.30216311685967,78.87099999999992
8011,53.80000000000004,6,71,0.01,55.148487628345755,78.77699999999993
8012,157.39999999999984,16,161,0.01,56.87338987196454,79.30799999999994
8013,0.5,1,10,0.01,64.30393328666688,80.87699999999994
8014,125.29999999999987,13,127,0.01,56.855144083969236,80.25599999999993
8015,95.49999999999996,10,102,0.01,56.68646294930402,81.50199999999992
8016,61.70000000000003,7,60,0.01,54.67623329162598,81.42099999999992
8017,41.80000000000001,5,57,0.01,58.91011711589077,80.78399999999992
8018,0.5999999999999996,1,9,0.01,53.87925879160563,81.19499999999992
8019,230.1999999999996,23,198,0.01,49.560633059703946,81.19999999999993
8020,83.19999999999999,9,77,0.01,58.30033112191535,82.03099999999993
8021,178.59999999999974,18,193,0.01,55.7172285608677,82.23599999999993
8022,113.59999999999994,12,137,0.01,61.01624746044187,83.81399999999994
8023,63.90000000000005,7,110,0.01,58.525893250378694,83.81799999999994
8024,198.19999999999965,19,200,0.01,61.51150280237198,83.70899999999992
8025,209.3999999999996,20,200,0.01,60.54015374422073,83.47899999999993
8026,63.40000000000005,7,96,0.01,64.56056494514148,84.20299999999992
8027,-65.79999999999998,2,136,0.01,58.71792899159824,84.01499999999992
8028,175.79999999999978,17,200,0.01,53.95698885917663,82.54699999999991
8029,179.99999999999966,18,179,0.01,56.38500243725058,83.8909999999999
8030,127.19999999999987,12,200,0.01,57.04101831436157,85.17099999999994
8031,33.40000000000001,5,60,0.01,55.73463028271993,87.00299999999991
8032,147.7999999999998,15,199,0.01,51.99315125738556,85.44499999999992
8033,41.500000000000014,5,50,0.01,60.9763785648346,85.14499999999992
8034,63.00000000000003,7,52,0.01,47.558783632058365,85.54399999999993
8035,53.20000000000003,6,55,0.01,78.16705969897184,84.79499999999993
8036,104.99999999999989,11,155,0.01,54.36916691564745,84.91799999999994
8037,96.09999999999992,10,136,0.01,48.68006628401139,85.76599999999993
8038,63.7,7,58,0.01,58.69724327942421,86.51999999999994
8039,61.900000000000034,6,141,0.01,45.304361039019646,86.11699999999995
8040,103.89999999999999,11,125,0.01,46.18566816329956,86.72899999999996
8041,125.69999999999987,13,160,0.01,58.192314764857294,87.03299999999996
8042,199.1999999999997,19,200,0.01,41.522761855125424,87.46399999999994
8043,0.5,1,8,0.01,72.78844213485718,89.45099999999994
8044,180.69999999999965,17,200,0.01,53.09793479204178,88.00399999999995
8045,118.19999999999979,12,179,0.01,49.938289237421984,89.59499999999993
8046,61.800000000000054,7,69,0.01,56.9824034165645,90.56099999999991
8047,115.49999999999991,12,188,0.01,48.045089059687676,90.12399999999991
8048,105.5999999999999,11,137,0.01,58.613196783692295,90.4309999999999
8049,86.1,10,150,0.01,50.320563513437904,91.0459999999999
8050,113.69999999999996,12,118,0.01,46.279337349584544,90.35099999999991
8051,0.20000000000000107,1,5,0.01,30.30144844055176,90.34599999999992
8052,62.400000000000006,7,49,0.01,39.99019995514227,90.34399999999992
8053,62.30000000000007,7,63,0.01,50.571579017336404,89.71999999999991
8054,82.89999999999996,9,160,0.01,57.16349294185638,89.5039999999999
8055,210.09999999999968,20,200,0.01,53.64839437246323,89.29299999999992
8056,116.99999999999987,12,154,0.01,58.66397954891254,90.96499999999993
8057,126.19999999999985,13,159,0.01,51.57483552236977,90.05099999999995
8058,147.09999999999982,14,200,0.01,58.196385971307755,89.84799999999994
8059,0.40000000000000036,1,13,0.01,38.128124970656174,91.31199999999995
8060,93.39999999999996,10,83,0.01,65.52210594085325,90.89399999999995
8061,64.20000000000003,7,91,0.01,55.45898356804481,91.19499999999995
8062,93.1,10,88,0.01,67.00496317581697,90.98799999999994
8063,103.19999999999993,11,115,0.01,63.57992580662603,90.67199999999995
8064,39.30000000000001,5,56,0.01,61.69364699295589,91.39699999999995
8065,210.09999999999965,20,200,0.01,57.0016201043129,90.11599999999994
8066,81.00000000000001,9,79,0.01,47.691572684275954,90.64799999999994
8067,-0.09999999999999787,1,10,0.01,68.31980638504028,89.19799999999992
8068,62.700000000000045,7,70,0.01,47.01538341385977,88.06699999999992
8069,94.69999999999995,10,132,0.01,46.27537961439653,87.1479999999999
8070,94.79999999999997,10,125,0.01,54.723750610351566,86.53999999999992
8071,102.19999999999993,11,129,0.01,48.37047027987103,85.9059999999999
8072,62.80000000000007,7,63,0.01,54.220389033120775,85.76499999999993
8073,41.20000000000003,5,91,0.01,46.22841849693885,85.98099999999991
8074,0.40000000000000036,1,11,0.01,54.56929614327171,85.7679999999999
8075,63.90000000000002,7,70,0.01,56.071055214745655,84.12599999999992
8076,82.4,9,81,0.01,53.19565152533261,84.7629999999999
8077,-0.29999999999999893,1,10,0.01,34.28685483932495,85.5699999999999
8078,112.69999999999995,12,98,0.01,52.426608139154865,85.1499999999999
8079,147.89999999999972,15,180,0.01,50.94968735112084,85.85399999999993
8080,176.39999999999966,17,200,0.01,54.34683364152908,86.91599999999991
8081,41.100000000000016,5,32,0.01,70.79692992568016,88.24799999999992
8082,173.3999999999997,17,200,0.01,52.546943383216856,88.44499999999991
8083,84.49999999999997,9,82,0.01,44.94183790392992,89.6729999999999
8084,94.59999999999997,10,85,0.01,43.713163796593165,90.3029999999999
8085,21.6,3,23,0.01,70.91506325680277,90.62499999999991
8086,137.09999999999985,13,200,0.01,51.35895108699798,90.64199999999991
8087,105.59999999999994,11,134,0.01,59.337907036738606,91.6129999999999
8088,20.400000000000006,3,29,0.01,63.12228314629917,92.2459999999999
8089,62.60000000000004,7,133,0.01,49.27074158460574,91.91399999999989
8090,0.20000000000000107,1,9,0.01,91.25262959798177,91.94799999999991
8091,0.10000000000000142,1,6,0.01,106.95783726374309,90.50099999999992
8092,84.0,9,97,0.01,51.7337334328091,90.2959999999999
8093,127.39999999999992,13,170,0.01,60.632837149676156,89.8719999999999
8094,175.6999999999998,17,200,0.01,52.9031957411766,89.3729999999999
8095,59.20000000000003,7,93,0.01,47.17057056324456,91.1329999999999
8096,178.99999999999977,17,200,0.01,43.921636550426484,90.3629999999999
8097,187.89999999999978,18,200,0.01,59.61528252124786,90.27999999999992
8098,103.79999999999991,11,110,0.01,55.09542450471358,92.15399999999991
8099,50.20000000000001,6,119,0.01,58.557921473719496,92.9819999999999
8100,94.89999999999999,10,118,0.01,53.532748509261566,91.8349999999999
8101,64.40000000000002,7,129,0.01,50.72551426406979,91.73599999999988
8102,102.59999999999995,11,152,0.01,51.176926685007,90.7099999999999
8103,42.40000000000001,5,69,0.01,62.87659690000009,91.7309999999999
8104,42.300000000000026,5,51,0.01,57.25472192203297,90.90699999999988
8105,157.49999999999972,15,200,0.01,49.8260520863533,90.27799999999986
8106,101.89999999999996,11,122,0.01,40.944055678414514,90.72299999999989
8107,134.8999999999999,14,149,0.01,45.96080751227053,90.37499999999989
8108,189.39999999999978,18,200,0.01,51.17063541650772,91.5199999999999
8109,134.99999999999986,13,200,0.01,50.59506138086319,92.68499999999987
8110,63.00000000000003,7,75,0.01,56.04679344177246,93.20899999999989
8111,21.000000000000007,3,39,0.01,50.25443359521719,93.42099999999988
8112,73.40000000000002,8,70,0.01,44.23537345613752,93.09299999999989
8113,176.99999999999972,17,200,0.01,47.42282618045807,92.25299999999989
8114,167.59999999999982,16,200,0.01,51.57507304906845,94.01799999999989
8115,93.79999999999994,9,200,0.01,48.987220439910885,94.44099999999989
8116,127.59999999999982,12,200,0.01,48.710788307189944,94.4239999999999
8117,123.3999999999999,12,200,0.01,54.564223380088805,95.08299999999988
8118,41.00000000000003,5,59,0.01,60.21250089548402,95.89899999999989
8119,108.1999999999999,11,200,0.01,45.81876237630844,96.3029999999999
8120,11.400000000000006,2,27,0.01,43.83069900230125,95.08299999999991
8121,104.59999999999994,11,130,0.01,44.74051135870127,94.36499999999991
8122,62.200000000000045,7,79,0.01,46.80056909971599,93.62499999999991
8123,146.79999999999987,14,200,0.01,52.785152003765106,93.11099999999993
8124,83.49999999999993,9,122,0.01,45.24184683111847,93.93999999999993
8125,21.300000000000004,3,44,0.01,40.72790576111186,92.79299999999992
8126,64.40000000000002,7,121,0.01,44.82553979384998,90.91199999999992
8127,167.69999999999985,16,200,0.01,51.89979077100754,90.92199999999991
8128,1.1999999999999993,1,27,0.01,45.905148382540105,93.25699999999992
8129,21.500000000000007,3,58,0.01,57.85443932434608,91.51099999999992
8130,85.29999999999995,9,182,0.01,58.2411825971289,89.92599999999995
8131,111.59999999999991,11,200,0.01,44.398822679519654,89.50699999999993
8132,106.09999999999988,11,116,0.01,46.122223138809204,90.28899999999994
8133,-88.7,0,101,0.01,50.25670649273561,89.87199999999993
8134,188.39999999999972,18,200,0.01,47.79039344549179,88.56999999999992
8135,104.79999999999993,11,175,0.01,52.07958853312901,89.82399999999993
8136,40.90000000000001,5,30,0.01,53.60912844340007,90.3399999999999
8137,209.19999999999965,20,200,0.01,45.204353621006014,89.69899999999993
8138,0.5,1,10,0.01,38.943510961532596,90.82999999999988
8139,60.300000000000054,7,94,0.01,60.6685848236084,90.19799999999991
8140,74.19999999999999,8,69,0.01,48.37096546698308,90.18199999999987
8141,10.599999999999994,2,19,0.01,49.53917257409347,89.88499999999988
8142,11.400000000000002,2,45,0.01,58.60754122204251,88.73399999999991
8143,218.5999999999997,21,200,0.01,58.54866461992264,86.85599999999988
8144,126.99999999999987,12,200,0.01,48.50274582147598,89.03699999999988
8145,105.39999999999995,11,91,0.01,43.27874905722482,88.49999999999991
8146,21.000000000000007,3,17,0.01,73.33026681226842,88.37199999999991
8147,95.09999999999988,10,138,0.01,58.28350538792817,87.96399999999993
8148,138.1999999999998,13,200,0.01,55.62676116943359,87.7599999999999
8149,41.70000000000004,5,86,0.01,55.67775008290313,88.0859999999999
8150,85.79999999999994,9,95,0.01,46.99092553791247,87.64199999999991
8151,43.10000000000003,5,52,0.01,50.04200326479398,87.36299999999989
8152,0.5999999999999996,1,9,0.01,33.68605407079061,87.7919999999999
8153,42.100000000000016,5,46,0.01,39.45437082000401,87.17399999999992
8154,137.29999999999984,14,129,0.01,40.645269172136175,86.97199999999992
8155,0.40000000000000036,1,7,0.01,31.994029998779297,87.51599999999989
8156,148.99999999999977,14,200,0.01,47.65414547204971,85.41899999999991
8157,64.5,7,88,0.01,45.16494976932352,85.7389999999999
8158,61.80000000000001,7,55,0.01,41.858666602048004,85.12199999999991
8159,167.9999999999997,17,167,0.01,46.49614793526198,84.26899999999992
8160,156.19999999999985,15,200,0.01,51.47516023874283,85.94499999999992
8161,60.800000000000026,6,200,0.01,45.64849640369415,86.57299999999992
8162,20.700000000000003,3,46,0.01,46.97433864552042,86.5389999999999
8163,51.800000000000026,6,40,0.01,48.202873492240904,85.81499999999993
8164,173.7999999999998,17,200,0.01,47.11270264387131,85.30099999999992
8165,84.49999999999999,9,80,0.01,48.12454122900963,86.64599999999992
8166,83.69999999999992,9,68,0.01,50.48757817464716,85.38999999999992
8167,168.59999999999977,16,200,0.01,48.743808822631834,85.41699999999992
8168,196.29999999999984,19,200,0.01,44.19024009823799,87.10399999999993
8169,103.89999999999996,11,120,0.01,45.83087600072225,88.43999999999993
8170,20.199999999999996,3,51,0.01,44.184777390723134,88.53199999999994
8171,0.8000000000000007,1,11,0.01,30.107410084117543,87.78599999999994
8172,145.49999999999977,14,200,0.01,47.63963843584061,86.77199999999992
8173,95.79999999999991,10,131,0.01,52.83203591645219,87.59899999999992
8174,177.89999999999975,17,200,0.01,54.60944509983063,88.14499999999991
8175,197.89999999999978,20,178,0.01,53.12092195468003,89.9199999999999
8176,-0.29999999999999893,1,30,0.01,56.34489526748657,91.2599999999999
8177,21.200000000000017,3,19,0.01,64.80517761330856,90.43299999999992
8178,149.29999999999973,15,159,0.01,53.089475055910505,90.64799999999994
8179,21.00000000000002,3,81,0.01,47.33527225329552,91.01399999999994
8180,135.99999999999986,13,200,0.01,55.73020836830139,89.74499999999993
8181,190.69999999999965,19,200,0.01,48.96172675848007,89.34099999999995
8182,19.9,3,34,0.01,80.9161304025089,90.83699999999993
8183,43.40000000000002,5,55,0.01,64.33102665814486,89.30199999999994
8184,146.49999999999986,15,184,0.01,51.10199406095173,88.89099999999993
8185,126.99999999999987,12,200,0.01,46.5620486342907,89.40999999999993
8186,95.59999999999994,10,141,0.01,54.49110374044865,90.46399999999993
8187,209.2999999999996,20,200,0.01,48.2555416560173,90.04899999999992
8188,127.79999999999973,13,199,0.01,50.45930958513039,91.08599999999993
8189,62.80000000000004,7,86,0.01,46.238572425620504,92.15999999999991
8190,160.79999999999987,18,200,0.01,49.304593563079834,92.16199999999992
8191,138.79999999999976,14,169,0.01,40.213634880336784,93.7679999999999
8192,136.59999999999985,14,197,0.01,49.14201963734506,95.15499999999989
8193,19.500000000000007,3,66,0.01,50.552145047621295,95.6809999999999
8194,82.89999999999998,9,88,0.01,42.756912431933664,94.60199999999992
8195,0.8999999999999986,1,20,0.01,40.10883343219757,93.6739999999999
8196,178.39999999999975,17,200,0.01,50.758256735801695,93.0909999999999
8197,157.3999999999998,16,187,0.01,40.849739773388215,93.08499999999991
8198,146.4999999999999,15,200,0.01,45.38571517944336,92.77999999999992
8199,65.39999999999996,7,93,0.01,40.495987605023124,93.20699999999992
8200,188.7999999999997,18,200,0.01,43.143863623142245,93.35899999999991
8201,83.69999999999996,9,116,0.01,41.46353486077539,94.29799999999992
8202,59.90000000000002,7,72,0.01,46.564730068047844,94.49099999999993
8203,230.89999999999964,23,182,0.01,43.144289214532456,94.06399999999992
8204,0.20000000000000107,1,7,0.01,21.791751657213485,95.94899999999993
8205,157.29999999999984,16,160,0.01,37.170516619086264,95.52799999999993
8206,22.30000000000002,3,38,0.01,52.36739158630371,95.52599999999991
8207,0.1999999999999993,1,5,0.01,25.55364933013916,94.72999999999989
8208,126.39999999999986,13,125,0.01,36.46336647415161,93.3829999999999
8209,0.8000000000000007,1,11,0.01,62.651427268981934,92.7529999999999
8210,179.89999999999964,18,177,0.01,52.96547854418135,91.41099999999989
8211,124.29999999999987,13,125,0.01,46.12859099960327,92.57999999999988
8212,0.40000000000000036,1,7,0.01,54.07544871738979,93.61299999999989
8213,104.89999999999989,11,97,0.01,61.96018452005288,92.88299999999988
8214,105.49999999999996,11,110,0.01,36.7525315284729,92.16199999999988
8215,43.30000000000002,5,68,0.01,50.221002725993884,91.54099999999988
8216,133.8999999999998,14,140,0.01,47.20410452570234,91.03599999999987
8217,0.20000000000000107,1,13,0.01,55.63475535466121,91.09899999999985
8218,30.60000000000001,4,39,0.01,53.77829666626759,89.86699999999988
8219,42.40000000000001,5,46,0.01,34.59598809739818,89.76299999999986
8220,20.900000000000006,3,26,0.01,36.88441494794992,89.10499999999988
8221,91.49999999999994,10,98,0.01,48.80543454812498,89.19999999999987
8222,128.29999999999978,13,146,0.01,51.84061780041211,89.06899999999987
8223,41.5,5,40,0.01,51.26984801292419,89.72999999999985
8224,0.8000000000000007,1,11,0.01,49.30628954280507,88.67699999999988
8225,180.59999999999954,17,200,0.01,50.2507307934761,87.84999999999985
8226,211.19999999999956,20,200,0.01,51.67567978143692,89.44299999999987
8227,126.99999999999986,13,151,0.01,53.13725500233126,90.91099999999987
8228,1.7763568394002505e-15,1,7,0.01,39.03220387867519,90.50399999999985
8229,91.7,10,110,0.01,40.777736858888105,90.49199999999986
8230,64.00000000000003,7,65,0.01,40.98491681905893,91.19399999999989
8231,0.5,1,10,0.01,30.50001926422119,90.98099999999985
8232,0.40000000000000036,1,7,0.01,14.827614920479911,89.86999999999988
8233,41.300000000000004,5,32,0.01,48.727045476436615,88.81299999999989
8234,165.79999999999973,16,200,0.01,54.129194011688234,90.11299999999987
8235,195.29999999999967,20,169,0.01,53.47286208000409,89.88699999999986
8236,199.4999999999997,19,200,0.01,50.0146215569973,90.79199999999986
8237,61.20000000000003,7,71,0.01,56.992453239333464,92.37799999999984
8238,144.69999999999976,15,181,0.01,58.784453231326786,90.89799999999988
8239,124.19999999999993,13,161,0.01,55.817206542684424,92.33999999999988
8240,105.99999999999991,11,127,0.01,51.02661322796438,92.97899999999987
8241,125.69999999999982,13,136,0.01,53.27358449907864,93.29699999999988
8242,0.3000000000000007,1,10,0.01,40.35875406265259,94.44799999999988
8243,106.1999999999999,11,111,0.01,57.78243148219478,94.33699999999986
8244,0.5,1,12,0.01,38.53465255101522,93.21299999999988
8245,137.59999999999982,14,185,0.01,57.2147304638012,91.94799999999988
8246,57.80000000000001,9,159,0.01,52.48641504431671,92.26999999999987
8247,20.500000000000007,3,32,0.01,46.66073635220528,92.63799999999986
8248,147.59999999999982,15,126,0.01,51.33881067094349,91.89199999999988
8249,31.000000000000007,4,31,0.01,49.570108782860544,91.98599999999988
8250,21.300000000000004,3,24,0.01,61.29195415973663,91.87899999999986
